"","subid","gender","age","language","trial.num","context.condition","item","trial.type","response","coding"
"397",17,"M",35,"English",13,1,"kites","nothing","nothing","nothing"
"398",17,"M",35,"English",14,3,"carrots","nothing","a shovel","othernoun"
"399",17,"M",35,"English",15,2,"rainboots","nothing","no shoes","no"
"400",17,"M",35,"English",16,0,"presents","item","presents","noun"
"401",17,"M",35,"English",17,3,"phones","nothing","shoes","clothing"
"402",17,"M",35,"English",18,1,"mittens","nothing","black boots","noun"
"403",17,"M",35,"English",19,1,"flowers","item","flowers","noun"
"404",17,"M",35,"English",20,2,"donuts","nothing","a box","othernoun"
"405",17,"M",35,"English",21,1,"umbrellas","item","umbrellas","noun"
"406",17,"M",35,"English",22,0,"keys","item","keys","noun"
"407",17,"M",35,"English",23,3,"buckets","item","buckets","noun"
"408",17,"M",35,"English",24,0,"purses","nothing","a purple blouse","clothing"
"409",17,"M",35,"English",25,2,"balloons","item","green ballons","noun"
"410",17,"M",35,"English",26,2,"cookies","item","a tray of food","noun"
"411",17,"M",35,"English",27,0,"bows","nothing","pigtails","body"
"412",17,"M",35,"English",28,0,"ice cream cones","nothing","an orange shirt","clothing"
"413",17,"M",35,"English",29,3,"lollipops","nothing","no lollipops","no"
"414",17,"M",35,"English",30,2,"apples","nothing","no apples","no"
"415",17,"M",35,"English",31,3,"dogs","nothing","no dogs","no"
"416",17,"M",35,"English",32,2,"shovels","nothing","no shovels","no"
"417",18,"M",25,"English ",1,3,"daisies","nothing","no flowers","no"
"418",18,"M",25,"English ",2,1,"rainboots","nothing","has no boots","no"
"419",18,"M",25,"English ",3,1,"phones","item","two cell phones","noun"
"420",18,"M",25,"English ",4,1,"kites","item","two kites","noun"
"421",18,"M",25,"English ",5,3,"cars","item","has two cars","noun"
"422",18,"M",25,"English ",6,2,"buckets","nothing","no buckets","no"
"423",18,"M",25,"English ",7,2,"umbrellas","item","two umbrellas ","noun"
"424",18,"M",25,"English ",8,2,"apples","nothing","no apples","no"
"425",18,"M",25,"English ",9,2,"plants","item","two pots","noun"
"426",18,"M",25,"English ",10,3,"scissors","nothing","no scissors","no"
"427",18,"M",25,"English ",11,1,"dogs","nothing","no dogs","no"
"428",18,"M",25,"English ",12,2,"ice cream cones","nothing","no ice cream","no"
"429",18,"M",25,"English ",13,1,"flowers","nothing","no flowers","no"
"430",18,"M",25,"English ",14,3,"pencils","item","two pencils","noun"
"431",18,"M",25,"English ",15,0,"guitars","nothing","nothing","nothing"
"432",18,"M",25,"English ",16,3,"balloons","nothing","no ballons","no"
"433",18,"M",25,"English ",17,2,"bananas","nothing","no bannas","no"
"434",18,"M",25,"English ",18,3,"carrots","item","carrots","noun"
"435",18,"M",25,"English ",19,1,"forks","item","two forks","noun"
"436",18,"M",25,"English ",20,0,"bows","item","purple bows","noun"
"437",18,"M",25,"English ",21,0,"keys","item","keys","noun"
"438",18,"M",25,"English ",22,2,"presents","item","two presents","noun"
"439",18,"M",25,"English ",23,0,"cookies","item","two cookies","noun"
"440",18,"M",25,"English ",24,1,"shovels","nothing","no shovel","no"
"441",18,"M",25,"English ",25,3,"purses","item","purses","noun"
"442",18,"M",25,"English ",26,3,"lollipops","nothing","no lollypops","no"
"443",18,"M",25,"English ",27,0,"donuts","nothing","a box","othernoun"
"444",18,"M",25,"English ",28,0,"fish","item","fish and a fishing pole","noun"
"445",18,"M",25,"English ",29,1,"mittens","item","mittens","noun"
"446",18,"M",25,"English ",30,0,"cats","nothing","nothing","nothing"
"447",18,"M",25,"English ",31,0,"cakes","nothing","a box","othernoun"
"448",18,"M",25,"English ",32,2,"crayons","item","crayons and a box ","noun"
"449",19,"M",35,"English",1,1,"cakes","nothing","no cakes","no"
"450",19,"M",35,"English",2,1,"kites","item","two kites","noun"
"451",19,"M",35,"English",3,1,"phones","item","two cellhones","noun"
"452",19,"M",35,"English",4,3,"pencils","item","two pencils in front of him","noun"
"453",19,"M",35,"English",5,2,"umbrellas","item","an umbrella in each hand","noun"
"454",19,"M",35,"English",6,3,"rainboots","item","a green dress","clothing"
"455",19,"M",35,"English",7,2,"fish","item","a fishing rod and two fish","noun"
"456",19,"M",35,"English",8,1,"bananas","nothing","no bananas","no"
"457",19,"M",35,"English",9,2,"apples","nothing","no apples","no"
"458",19,"M",35,"English",10,0,"forks","nothing","a light blue on","other"
"459",19,"M",35,"English",11,3,"dogs","nothing","no dogs beside him","no"
"460",19,"M",35,"English",12,2,"cats","nothing","no cats next to her","no"
"461",19,"M",35,"English",13,3,"cars","nothing","no toy cars","no"
"462",19,"M",35,"English",14,2,"scissors","item","two scissors","noun"
"463",19,"M",35,"English",15,2,"bows","item","pink hair ties","noun"
"464",19,"M",35,"English",16,0,"carrots","nothing","a basket","othernoun"
"465",19,"M",35,"English",17,3,"guitars","nothing","no guitars","no"
"466",19,"M",35,"English",18,0,"shovels","nothing","a yellow shirt on with a grey skirt","clothing"
"467",19,"M",35,"English",19,3,"lollipops","item","two lollipops","noun"
"468",19,"M",35,"English",20,1,"cookies","item","a tray of muffins","noun"
"469",19,"M",35,"English",21,2,"buckets","nothing","no buckets","no"
"470",19,"M",35,"English",22,3,"keys","nothing","no keys","no"
"471",19,"M",35,"English",23,2,"presents","nothing","no presents","no"
"472",19,"M",35,"English",24,0,"ice cream cones","item","two ice cream cones","noun"
"473",19,"M",35,"English",25,1,"mittens","nothing","no mittens","no"
"474",19,"M",35,"English",26,0,"plants","nothing","a blue shirt on","clothing"
"475",19,"M",35,"English",27,3,"purses","item","two bags","noun"
"476",19,"M",35,"English",28,1,"crayons","nothing","no crayons","no"
"477",19,"M",35,"English",29,0,"donuts","item","two dougnuts","noun"
"478",19,"M",35,"English",30,0,"flowers","item","two flowers in her basket","noun"
"479",19,"M",35,"English",31,0,"daisies","item","two flowers","noun"
"480",19,"M",35,"English",32,1,"balloons","item","two balloons","noun"
"481",20,"F",35,"english",1,0,"daisies","item","flowers","noun"
"482",20,"F",35,"english",2,2,"donuts","nothing","no donuts and is the middle","no"
"483",20,"F",35,"english",3,2,"bananas","item","2 bananas on the end","noun"
"484",20,"F",35,"english",4,0,"buckets","item","2 pails","noun"
"485",20,"F",35,"english",5,2,"phones","item","the first two cellphones","noun"
"486",20,"F",35,"english",6,1,"cakes","nothing","last place in the line","other"
"487",20,"F",35,"english",7,3,"umbrellas","nothing","nothing to hold on to","nothing"
"488",20,"F",35,"english",8,3,"cars","nothing","to imagine she has toy cars to play with","other"
"489",20,"F",35,"english",9,0,"cats","item","cats at her feet","noun"
"490",20,"F",35,"english",10,1,"balloons","nothing","stop herself from stealing the balloons from the girl next to her","other"
"491",20,"F",35,"english",11,0,"kites","nothing","gotten tired of always being 2nd to last in line","other"
"492",20,"F",35,"english",12,1,"dogs","item","confidence that his 2 dogs are better then the ones the first guy has","noun"
"493",20,"F",35,"english",13,1,"flowers","item","put one of her flowers into the empty basket on her right","empty"
"494",20,"F",35,"english",14,1,"shovels","item","ran to the front of the line with her 2 shovels","other"
"495",20,"F",35,"english",15,2,"scissors","item","borrowed a pair of sisscors from the girl next to her now they have no scissors","other"
"496",20,"F",35,"english",16,0,"apples","nothing","started to like being at the end of the line","other"
"497",20,"F",35,"english",17,1,"pencils","nothing","the 4th brown tray","other"
"498",20,"F",35,"english",18,2,"crayons","item","3rd and 4th crayons in the picture","other"
"499",20,"F",35,"english",19,0,"presents","nothing","been assigned to sit in the 3rd seat in the row","other"
"500",20,"F",35,"english",20,3,"ice cream cones","item","recieved his ice cream first because he is first in line","other"
"501",20,"F",35,"english",21,2,"guitars","nothing","no guitars","no"
"502",20,"F",35,"english",22,3,"rainboots","item","arrived last to this page","other"
"503",20,"F",35,"english",23,2,"keys","nothing","no keys because he gave them to the boy on the right","no"
"504",20,"F",35,"english",24,3,"cookies","nothing","eaten all of his cookies","other"
"505",20,"F",35,"english",25,3,"lollipops","item","the 2 lollipops on the end","noun"
"506",20,"F",35,"english",26,3,"fish","item","fish 5 and fish 6 in her hand","other"
"507",20,"F",35,"english",27,0,"mittens","nothing","inferiority complex because no one sees her in the end","other"
"508",20,"F",35,"english",28,1,"plants","item","placed his plants on the first table","noun"
"509",20,"F",35,"english",29,3,"forks","nothing","no forks","no"
"510",20,"F",35,"english",30,0,"carrots","item","2 carrots","noun"
"511",20,"F",35,"english",31,1,"purses","nothing","always been 2nd best","other"
"512",20,"F",35,"english",32,2,"bows","nothing","been the first one to wear no bows","no"
"513",22,"F",65,"english",1,0,"ice cream cones","nothing","holding his thumb up","other"
"514",22,"F",65,"english",2,1,"carrots","nothing","an empty basket and a trowel","empty"
"515",22,"F",65,"english",3,2,"purses","nothing","standing holding nothing","nothing"
"516",22,"F",65,"english",4,1,"cars","item","two red cars","noun"
"517",22,"F",65,"english",5,0,"presents","item","two presents on her lap","noun"
"518",22,"F",65,"english",6,3,"kites","nothing","his hands down and no kites","no"
"519",22,"F",65,"english",7,0,"guitars","nothing","his hands at his sides","body"
"520",22,"F",65,"english",8,0,"daisies","item","two flowers in his hand","noun"
"521",22,"F",65,"english",9,1,"cookies","item","a tray with two cookies on it","noun"
"522",22,"F",65,"english",10,1,"flowers","item","a basket with two red flowers","noun"
"523",22,"F",65,"english",11,2,"apples","nothing","nothing in his hands","nothing"
"524",22,"F",65,"english",12,1,"cats","nothing","no cats","no"
"525",22,"F",65,"english",13,0,"rainboots","nothing","a green dress","clothing"
"526",22,"F",65,"english",14,3,"balloons","item","two green balloons","noun"
"527",22,"F",65,"english",15,3,"dogs","item","two gray dogs","noun"
"528",22,"F",65,"english",16,0,"umbrellas","nothing","his arms out to his sides","body"
"529",22,"F",65,"english",17,2,"phones","nothing","one arm up with nothing in her hand","nothing"
"530",22,"F",65,"english",18,0,"fish","item","a fishing pole and two fish","noun"
"531",22,"F",65,"english",19,1,"bows","nothing","a yellow dress and no ribbons in her hair","no"
"532",22,"F",65,"english",20,3,"buckets","item","two buckets","noun"
"533",22,"F",65,"english",21,2,"scissors","item","two pairs of scissors","noun"
"534",22,"F",65,"english",22,1,"donuts","item","two doughnuts","noun"
"535",22,"F",65,"english",23,0,"plants","item","two plants","noun"
"536",22,"F",65,"english",24,3,"crayons","nothing","no crayons","no"
"537",22,"F",65,"english",25,3,"keys","nothing","no keys","no"
"538",22,"F",65,"english",26,2,"mittens","item","two turquoise gloves ","noun"
"539",22,"F",65,"english",27,2,"forks","item","two forks","noun"
"540",22,"F",65,"english",28,3,"shovels","nothing","has no shovels","no"
"541",22,"F",65,"english",29,3,"pencils","item","two pencils","noun"
"542",22,"F",65,"english",30,2,"lollipops","item","two lollypops","noun"
"543",22,"F",65,"english",31,1,"cakes","nothing","no birthday cakes","no"
"544",22,"F",65,"english",32,2,"bananas","nothing","no bananas","no"
"545",26,"M",35,"English",1,1,"plants","item","two plants","noun"
"546",26,"M",35,"English",2,2,"carrots","nothing","an empty basket","empty"
"547",26,"M",35,"English",3,1,"bows","item","two pink bows","noun"
"548",26,"M",35,"English",4,3,"mittens","item","light blue gloves","noun"
"549",26,"M",35,"English",5,3,"umbrellas","item","two umbrellas","noun"
"550",26,"M",35,"English",6,1,"rainboots","nothing","no boots on","no"
"551",26,"M",35,"English",7,0,"pencils","item","two pencils","noun"
"552",26,"M",35,"English",8,1,"purses","item","2 purses","noun"
"553",26,"M",35,"English",9,0,"apples","nothing","a blue shirt","clothing"
"554",26,"M",35,"English",10,3,"lollipops","item","two lolipops","noun"
"555",26,"M",35,"English",11,2,"ice cream cones","nothing","no ice cream cones","no"
"556",26,"M",35,"English",12,3,"cakes","nothing","no cakes","no"
"557",26,"M",35,"English",13,1,"scissors","nothing","no sissors","no"
"558",26,"M",35,"English",14,3,"bananas","nothing","no bananas","no"
"559",26,"M",35,"English",15,2,"shovels","nothing","no shovels","no"
"560",26,"M",35,"English",16,0,"forks","item","two forks","noun"
"561",26,"M",35,"English",17,0,"kites","nothing","a green shirt","clothing"
"562",26,"M",35,"English",18,3,"donuts","nothing","no donuts","no"
"563",26,"M",35,"English",19,0,"phones","nothing","a pink shirt","clothing"
"564",26,"M",35,"English",20,2,"dogs","nothing","no pets","no"
"565",26,"M",35,"English",21,2,"fish","item","two fish","noun"
"566",26,"M",35,"English",22,0,"balloons","nothing","a black skirt","clothing"
"567",26,"M",35,"English",23,0,"presents","item","two presents","noun"
"568",26,"M",35,"English",24,1,"crayons","nothing","no crayons","no"
"569",26,"M",35,"English",25,2,"buckets","item","two buckets","noun"
"570",26,"M",35,"English",26,2,"guitars","item","two guitars","noun"
"571",26,"M",35,"English",27,2,"keys","item","a set of keys","noun"
"572",26,"M",35,"English",28,3,"cars","nothing","no toys","no"
"573",26,"M",35,"English",29,3,"daisies","item","flowers","noun"
"574",26,"M",35,"English",30,0,"flowers","item","two red flowers","noun"
"575",26,"M",35,"English",31,1,"cats","nothing","no pets","no"
"576",26,"M",35,"English",32,1,"cookies","item","two cookies","noun"
"577",27,"M",25,"English",1,1,"cookies","nothing","a tray with no cookies","no"
"578",27,"M",25,"English",2,2,"scissors","item","two pair of scissors","noun"
"579",27,"M",25,"English",3,0,"buckets","item","two green buckets","noun"
"580",27,"M",25,"English",4,3,"bows","nothing","no hair pieces ","no"
"581",27,"M",25,"English",5,1,"ice cream cones","item","two ice cream cones","noun"
"582",27,"M",25,"English",6,0,"keys","nothing","an orange shirt","clothing"
"583",27,"M",25,"English",7,2,"forks","nothing","no forks and someone with forks to his right","no"
"584",27,"M",25,"English",8,0,"purses","item","two green bags","noun"
"585",27,"M",25,"English",9,0,"lollipops","nothing","a blue shirt","clothing"
"586",27,"M",25,"English",10,0,"plants","item","two potted plants on the table in front of him","noun"
"587",27,"M",25,"English",11,2,"fish","nothing","a girl to her left that has a fishing pole and fish","other"
"588",27,"M",25,"English",12,0,"dogs","item","two dogs","noun"
"589",27,"M",25,"English",13,1,"crayons","nothing","no crayons ","no"
"590",27,"M",25,"English",14,3,"cats","nothing","no cats","no"
"591",27,"M",25,"English",15,0,"presents","nothing","a yellow shirt","clothing"
"592",27,"M",25,"English",16,1,"phones","nothing","a pink shirt and no phones","no"
"593",27,"M",25,"English",17,3,"shovels","item","a yellow shirt and two shovels ","noun"
"594",27,"M",25,"English",18,2,"pencils","nothing","no pencils and blonde hair","no"
"595",27,"M",25,"English",19,2,"flowers","item","two flowers in her basket and blonde hair","noun"
"596",27,"M",25,"English",20,1,"apples","item","two apples and a blue shirt","noun"
"597",27,"M",25,"English",21,1,"carrots","item","a redish shirt and two carrots in her basket","noun"
"598",27,"M",25,"English",22,1,"kites","nothing","blonde hair and a green shirt","body"
"599",27,"M",25,"English",23,3,"cakes","item","two cakes with candles","noun"
"600",27,"M",25,"English",24,2,"guitars","item","two guitars and a green shirt","noun"
"601",27,"M",25,"English",25,0,"daisies","nothing","an orange shirt","clothing"
"602",27,"M",25,"English",26,3,"bananas","nothing","a red shirt and no bananas","no"
"603",27,"M",25,"English",27,2,"mittens","nothing","a purple dress and no mittens","no"
"604",27,"M",25,"English",28,3,"rainboots","nothing","a green dress and no rain boots","no"
"605",27,"M",25,"English",29,1,"balloons","item","a green shirt and two green balloons","noun"
"606",27,"M",25,"English",30,3,"cars","item","two red cars and a green shirt","noun"
"607",27,"M",25,"English",31,3,"donuts","item","two frosted donuts","noun"
